person,personLabel
http://www.wikidata.org/entity/Q15934116,खाङ शुलगि
http://www.wikidata.org/entity/Q16204529,निखिल डिसूज़ा
http://www.wikidata.org/entity/Q16208347,निर्मला देवी
http://www.wikidata.org/entity/Q16215429,विष्णु मिश्रा
http://www.wikidata.org/entity/Q16233540,कृति सैनॉन
http://www.wikidata.org/entity/Q16240139,दीगंगना सूर्यवंशी
http://www.wikidata.org/entity/Q17479076,गंभरी देवी
http://www.wikidata.org/entity/Q17581426,जॉली अब्राहम
http://www.wikidata.org/entity/Q19609660,बादशाह
http://www.wikidata.org/entity/Q18211443,अनुज (रामानुज) शर्मा
http://www.wikidata.org/entity/Q18686497,सुमित्रा गुहा
http://www.wikidata.org/entity/Q19715184,हरिप्रसाद रिमाल
http://www.wikidata.org/entity/Q19892051,जगमोहन कौर
http://www.wikidata.org/entity/Q19893995,मिलिन्द गाबा
http://www.wikidata.org/entity/Q20643211,मिक्की सिंह
http://www.wikidata.org/entity/Q12309788,ऐला हेंडरसन
http://www.wikidata.org/entity/Q13645808,मधुश्री
http://www.wikidata.org/entity/Q15708554,अदिति महसिन
http://www.wikidata.org/entity/Q16145324,बी॰ जयश्री
http://www.wikidata.org/entity/Q16205820,टोडरिक हॉल
http://www.wikidata.org/entity/Q16235597,सिद्धार्थ महादेवन
http://www.wikidata.org/entity/Q16731912,मंगल
http://www.wikidata.org/entity/Q16755934,सावनी रविंद्र
http://www.wikidata.org/entity/Q18340500,अली क़ुली मिर्ज़ा
http://www.wikidata.org/entity/Q18586385,रितुराज मोहंती
http://www.wikidata.org/entity/Q18608779,हार्डी संधु
http://www.wikidata.org/entity/Q19810390,चार्ली पुथ
http://www.wikidata.org/entity/Q20684312,noziya karomatullo
http://www.wikidata.org/entity/Q20685370,अरेफिन रूमी
http://www.wikidata.org/entity/Q22007309,मीता पंडित
http://www.wikidata.org/entity/Q22277803,फ्लोरेंस प्यू
http://www.wikidata.org/entity/Q22278322,विद्या अय्यर
http://www.wikidata.org/entity/Q23884700,सन्दीप लामिछाने
http://www.wikidata.org/entity/Q15152796,प्रकाश कौर
http://www.wikidata.org/entity/Q15485985,नय्यारा नूर
http://www.wikidata.org/entity/Q15723727,इरा मोहंती
http://www.wikidata.org/entity/Q15977284,जस्सी गिल
http://www.wikidata.org/entity/Q16586250,कल्पना पटवारी
http://www.wikidata.org/entity/Q17403476,कीर्ति सुरेश
http://www.wikidata.org/entity/Q19666066,उज़ैर जैस्वाल
http://www.wikidata.org/entity/Q20277497,जान ट्रॉन
http://www.wikidata.org/entity/Q21622948,टी० श्रीनिधि
http://www.wikidata.org/entity/Q17403494,मेगन ट्रेनर
http://www.wikidata.org/entity/Q13060122,सैयद अब्दुल हादी
http://www.wikidata.org/entity/Q23883763,शर्ली सेतिया
http://www.wikidata.org/entity/Q16148924,फराह अब्राहम
http://www.wikidata.org/entity/Q16582032,जोनिथा गाँधी
http://www.wikidata.org/entity/Q17385605,बब्बल राय
http://www.wikidata.org/entity/Q17385969,केंडजी जीरक
http://www.wikidata.org/entity/Q18354524,सनम पुरी
http://www.wikidata.org/entity/Q20643863,जितेंद्र हरीपाल
http://www.wikidata.org/entity/Q12033409,टिनपिता शिघकिआ
http://www.wikidata.org/entity/Q12237722,लायाल अब्बूड
http://www.wikidata.org/entity/Q13452040,शेखर सेन
http://www.wikidata.org/entity/Q13564386,फराह यूसफ
http://www.wikidata.org/entity/Q14867563,अकबर ख़ान
http://www.wikidata.org/entity/Q19684138,शिव परियार
http://www.wikidata.org/entity/Q14917099,नेहा कक्कड़
http://www.wikidata.org/entity/Q15176479,धर्मराज थापा
http://www.wikidata.org/entity/Q15340767,अंकित तिवारी
http://www.wikidata.org/entity/Q15486560,गुलाम फरीद साबरी
http://www.wikidata.org/entity/Q15617050,मणि कृष्णास्वामी
http://www.wikidata.org/entity/Q24717996,अमजद साबरी
http://www.wikidata.org/entity/Q24875102,वाकाणा किंगयू
http://www.wikidata.org/entity/Q16002900,अमृता काक
http://www.wikidata.org/entity/Q16106029,नीला भागवत
http://www.wikidata.org/entity/Q17371621,अनास्तासिया कोज़ेवनिकोवा
http://www.wikidata.org/entity/Q17517127,केदार घिमीरे
http://www.wikidata.org/entity/Q18596652,विपुल क्षेत्री
http://www.wikidata.org/entity/Q19898398,रिमी बसु सिन्हा
http://www.wikidata.org/entity/Q20809682,दिवालीबेन भील
http://www.wikidata.org/entity/Q12071552,टिफ़नी ट्रम्प
http://www.wikidata.org/entity/Q12425474,चंदन दास
http://www.wikidata.org/entity/Q21592132,के इबोम्चा शर्मा
http://www.wikidata.org/entity/Q21605360,जगमोहन सुरसागर
http://www.wikidata.org/entity/Q13217306,लिली जेम्स
http://www.wikidata.org/entity/Q15061909,इन्दिरा जोशी
http://www.wikidata.org/entity/Q24174947,जोजो सिवा
http://www.wikidata.org/entity/Q15724380,नमिता अगरवाल
http://www.wikidata.org/entity/Q15956993,हिलदामित लेपचा
http://www.wikidata.org/entity/Q16308143,शशी रावल
http://www.wikidata.org/entity/Q16978200,पार्वती बाउल
http://www.wikidata.org/entity/Q17001281,ज़ोहराबाई अम्बालेवाली
http://www.wikidata.org/entity/Q17147122,ज्ञानु राणा
http://www.wikidata.org/entity/Q17386171,राशी खन्ना
http://www.wikidata.org/entity/Q17994542,गजेंद्र वर्मा
http://www.wikidata.org/entity/Q18075453,मिचेल बुटेल
http://www.wikidata.org/entity/Q19663809,रजनीगंधा शेखावत
http://www.wikidata.org/entity/Q19832451,गायत्री शंकरन
http://www.wikidata.org/entity/Q20090091,एलेसिया कारा
http://www.wikidata.org/entity/Q20429372,आयनू सिलागि डे ओआ
http://www.wikidata.org/entity/Q20742312,प्रल्हाद शिंदे
http://www.wikidata.org/entity/Q20992065,नुचुंगी रेन्थलेई
http://www.wikidata.org/entity/Q21064202,आस्था गिल
http://www.wikidata.org/entity/Q21592474,सिंथिया एरिवो
http://www.wikidata.org/entity/Q13111490,के॰पी॰ उदयभानु
http://www.wikidata.org/entity/Q23017315,मार्को डि मेरे
